"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","isInCluster","otherCatalogNumbers","recordedBy","identifiedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionCode","county","locality","fieldNumber","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","dateIdentified","coordinateUncertaintyInMeters","georeferencedBy","modified","references","collectionKey","institutionID","language","type","locationAccordingTo","eventTime","recordNumber","georeferencedDate","verbatimEventDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","verbatimCoordinateSystem","verbatimLocality","organismID","previousIdentifications","identificationQualifier","accessRights","collectionID","higherClassification","georeferenceSources","associatedOccurrences","locationRemarks","identificationRemarks","eventRemarks","infraspecificEpithet","elevation","habitat","verbatimElevation","elevationAccuracy","dynamicProperties","individualCount","datasetName","rightsHolder","georeferenceRemarks","bibliographicCitation","parentNameUsage","datasetID","associatedReferences","taxonRemarks","vernacularName","disposition","ownerInstitutionCode","projectId","depth","depthAccuracy","typeStatus","namePublishedInYear","taxonID","nameAccordingTo","acceptedNameUsage","locationID","identificationID","sex","lifeStage","http...unknown.org.recordID","rights","establishmentMeans","organismQuantity","organismQuantityType","samplingProtocol","http...unknown.org.nick","informationWithheld","http...unknown.org.captive","georeferenceVerificationStatus","http...unknown.org.recordEnteredBy","vitality","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value"
"2819842623","Lampropeltis pyromelana (Cope, 1866)",34.691667,-112.166667,"cdround,gass84,incomis,inmafu","852628c6-f762-11e1-a439-00145eb45e9a","3c6ad080-bdbe-11da-ac59-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","db7e3f20-3966-4c50-b747-4dfc7b3d3874","3c6ad080-bdbe-11da-ac59-b8a03c50a862","US","EML","2025-03-01T18:01:31.828+00:00","2025-03-01T18:03:01.999+00:00",358,"PRESERVED_SPECIMEN","PRESENT",9089978,1,44,11592253,6172,9391215,9089978,9089978,"Lampropeltis pyromelana (Cope, 1866)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis pyromelana","Lampropeltis","pyromelana","SPECIES","ACCEPTED","LC","NORTH_AMERICA","Arizona","USA, Arizona, Yavapai",1970,6,23,"1970-06-23",174,174,"2025-03-01T18:03:01.999+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"6e275e6f-282c-429d-ba03-c7b4af64bb44","none","none","c8e1cb04-01ef-4804-a716-11ef204cf41b",FALSE,"RWA 5984","Ralph Axtell|C. Axtell","Axtell, Ralph","Alcoholic","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","6e275e6f-282c-429d-ba03-c7b4af64bb44","101186","TNHC","Yavapai","Crossroad at Jerome, 6.3 km S, 4.7 km W on U.S. 89A","101186","2819842623","Submesic forest. On hwy over mountains called Black Hills (are rough). Pine, juniper, Arizona cypress. Forest soils thin and pale colored. F-46190. DOR","Herpetology Collection","6e275e6f-282c-429d-ba03-c7b4af64bb44","Lampropeltis pyromelana (Cope, 1866)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866836771","Lampropeltis pyromelana (Cope, 1866)",33.37117,-108.80761,"cdc,gass84,gdativ,colmafu,inmafu","fb639e31-52eb-4998-afb1-984ee12aca0f","939ed180-aa7b-11db-8edf-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-18T09:45:45.054+00:00","2025-02-06T18:41:41.282+00:00",417,"PRESERVED_SPECIMEN","PRESENT",9089978,1,44,11592253,6172,9391215,9089978,9089978,"Lampropeltis pyromelana (Cope, 1866)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis pyromelana","Lampropeltis","pyromelana","SPECIES","ACCEPTED","LC","NORTH_AMERICA","New Mexico","United States, New Mexico, Catron County",1970,7,7,"1970-07-07",188,188,"2025-02-06T18:41:41.282+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"http://arctos.database.museum/guid/MSB:Herp:26397?seid=4877509","none","none","8827b228-5892-444f-9ce9-f1e1d97ed133",FALSE,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""116"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""collector number""}]","Collector(s): M. W. Krohn","M. W. Krohn","whole organism (isopropanol 55%)","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","http://arctos.database.museum/guid/MSB:Herp:26397?seid=4877509","MSB:Herp:26397","MSB","Catron County","0.375 miles above Whitewater Creek on Old Powerhouse Road",NA,"2866836771",NA,"Herp","http://arctos.database.museum/guid/MSB:Herp:26397?seid=4877509","Lampropeltis pyromelana (Cope, 1866)","1970-07-07T00:00:00",89,"Molly Rannebarger","2024-12-11T04:18:00.171+00:00","http://arctos.database.museum/guid/MSB:Herp:26397","1697b827-d31d-4c5c-9b8e-7fab21220ef5","MSB","en","PhysicalObject","Molly Rannebarger","1970-07-07","116","2020-02-20 00:00:00","07/07/1970","ICZN","not recorded","POLYGON((-108.80665394763422 33.37115310398583,-108.80667624725803 33.37099693199276,-108.80673443024294 33.370847411013386,-108.80682626049759 33.37071028700097,-108.8069482089434 33.37059082948127,-108.80709558914943 33.37049362905872,-108.80726273743232 33.37042242101442,-108.80744323050014 33.370379941773066,-108.80763013227708 33.370367823752886,-108.80781626042695 33.370386532638044,-108.80799446233665 33.37043534948343,-108.8081578899587 33.37051239833913,-108.80830026295455 33.37061471833401,-108.80841611003044 33.370738377449065,-108.80850097919286 33.370878623610515,-108.80855160884475 33.37103006729751,-108.80856605314533 33.371186888649326,-108.80854375681399 33.37134306111389,-108.80848557649888 33.37149258304413,-108.80839374788492 33.371629708342056,-108.8082717998009 33.371749167286175,-108.80812441862268 33.371846369055206,-108.80795726818164 33.371917578163064,-108.80777677209826 33.371960058023134,-108.80758986690742 33.37197217612299,-108.8074037354651 33.37195346676634,-108.80722553088557 33.37190464897008,-108.80706210162286 33.37182759882887,-108.80691972826521 33.37172527740959,-108.80680388216152 33.371601616948034,-108.80671901515723 33.37146136972303,-108.80666838852092 33.37130992541733,-108.80665394763422 33.37115310398583))","decimal degrees","0.375 miles above Whitewater Creek on Old Powerhouse Road","http://arctos.database.museum/guid/MSB:Herp:26397","[{""idby"": ""M. W. Krohn"", ""made_date"": ""1970-07-07"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis pyromelana"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis, Lampropeltis pyromelana"", ""name"": ""Lampropeltis pyromelana"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Serpentes""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 7, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 8, ""typ"": ""species"", ""term"": ""Lampropeltis pyromelana""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Lampropeltis pyromelana</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis pyromelana""}, {""typ"": ""source_authority"", ""term"": ""ITIS""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""M. W. Krohn"", ""agent_identifier"": ""https://arctos.database.museum/agent/21323336"", ""identifier_order"": 1}], ""identification_remarks"": null, ""identification_attributes"": [{""agent_name"": null, ""attribute_type"": ""nature of identification"", ""attribute_units"": null, ""attribute_value"": ""features"", ""determined_date"": null, ""agent_identifier"": null, ""attribute_remark"": null, ""determination_method"": null}]}]","A","http://vertnet.org/resources/norms.html","https://arctos.database.museum/collection/MSB:Herp","Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis,","derived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2866834276","Lampropeltis pyromelana (Cope, 1866)",31.417049,-108.929774,"cdc,gass84,gdativ,colmafu,inmafu","fb639e31-52eb-4998-afb1-984ee12aca0f","939ed180-aa7b-11db-8edf-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-18T09:45:45.054+00:00","2025-02-06T18:41:36.750+00:00",417,"PRESERVED_SPECIMEN","PRESENT",9089978,1,44,11592253,6172,9391215,9089978,9089978,"Lampropeltis pyromelana (Cope, 1866)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis pyromelana","Lampropeltis","pyromelana","SPECIES","ACCEPTED","LC","NORTH_AMERICA","New Mexico","United States, New Mexico, Hidalgo County",1970,10,2,"1970-10-02",275,275,"2025-02-06T18:41:36.750+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"http://arctos.database.museum/guid/MSB:Herp:25360?seid=4877244","none","none","8827b228-5892-444f-9ce9-f1e1d97ed133",FALSE,NA,"Collector(s): Walter R. Joyce","Walter R. Joyce","whole organism (isopropanol 55%)","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","http://arctos.database.museum/guid/MSB:Herp:25360?seid=4877244","MSB:Herp:25360","MSB","Hidalgo County","Cloverdale Picnic Area",NA,"2866834276",NA,"Herp","http://arctos.database.museum/guid/MSB:Herp:25360?seid=4877244","Lampropeltis pyromelana (Cope, 1866)","1970-10-02T00:00:00",5897,"Molly Rannebarger","2024-12-11T04:28:00.014+00:00","http://arctos.database.museum/guid/MSB:Herp:25360","1697b827-d31d-4c5c-9b8e-7fab21220ef5","MSB","en","PhysicalObject","Molly Rannebarger","1970-10-02",NA,"2020-02-20 00:00:00","10/02/1970","ICZN","not recorded","POLYGON((-108.86777390556787 31.416032119922633,-108.86919973233006 31.405679060516217,-108.87295246737136 31.39576337736766,-108.87888729071139 31.38666590360309,-108.8867757593335 31.378735952188002,-108.89631464212229 31.372277937378488,-108.9071375848865 31.36753972625826,-108.91882915549688 31.36470316043642,-108.93094073458093 31.363877105059093,-108.94300765235985 31.36509328669424,-108.95456692868866 31.368305076823464,-108.96517495220327 31.37338926729459,-108.9744244362117 31.380150771981157,-108.98196001361129 31.388330078947195,-108.98749188018367 31.397613173484974,-108.99080696407192 31.407643558208274,-108.99177718741237 31.418035915444648,-108.9903644916209 31.428390892626336,-108.98662241760515 31.438310445914958,-108.98069416230258 31.447413152992603,-108.97280716880267 31.45534890417097,-108.96326444364107 31.461812402233043,-108.95243292597024 31.466554945318606,-108.94072935336972 31.469394032314145,-108.92860417240918 31.470220414246022,-108.91652412363561 31.469002314830842,-108.9049541862741 31.465786654552655,-108.89433959473587 31.460697230760644,-108.88508863563193 31.45392992630866,-108.8775569006291 31.445745136094818,-108.87203360897048 31.4364577096006,-108.86873052705855 31.426424803711402,-108.86777390556787 31.416032119922633))","decimal degrees","Cloverdale Picnic Area","http://arctos.database.museum/guid/MSB:Herp:25360","[{""idby"": ""Walter R. Joyce"", ""made_date"": ""1970-10-02"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis pyromelana"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis, Lampropeltis pyromelana"", ""name"": ""Lampropeltis pyromelana"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Serpentes""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 7, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 8, ""typ"": ""species"", ""term"": ""Lampropeltis pyromelana""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Lampropeltis pyromelana</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis pyromelana""}, {""typ"": ""source_authority"", ""term"": ""ITIS""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Walter R. Joyce"", ""agent_identifier"": ""https://arctos.database.museum/agent/1010054"", ""identifier_order"": 1}], ""identification_remarks"": null, ""identification_attributes"": [{""agent_name"": null, ""attribute_type"": ""nature of identification"", ""attribute_units"": null, ""attribute_value"": ""features"", ""determined_date"": null, ""agent_identifier"": null, ""attribute_remark"": null, ""determination_method"": null}]}]","A","http://vertnet.org/resources/norms.html","https://arctos.database.museum/collection/MSB:Herp","Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis,","derived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234855282","Lampropeltis pyromelana (Cope, 1866)",31.5973169,-108.7717552,"cdc,cdrep,colmafu,inmafu","395dfaad-8b0d-47e2-a2ea-bf8a3fd5c10c","52c8f620-1816-11da-9544-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-24T04:47:32.974+00:00","2025-02-06T17:49:20.503+00:00",330,"PRESERVED_SPECIMEN","PRESENT",9089978,1,44,11592253,6172,9391215,9089978,9089978,"Lampropeltis pyromelana (Cope, 1866)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis pyromelana","Lampropeltis","pyromelana","SPECIES","ACCEPTED","LC","NORTH_AMERICA","New Mexico","United States, New Mexico, Hidalgo County",1971,10,24,"1971-10-24",297,297,"2025-02-06T17:49:20.503+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"http://arctos.database.museum/guid/UTEP:Herp:9033?seid=3496398","none","none","adbcf6bb-4718-4f96-bd4f-cad7116f0d60",FALSE,"[{""remarks"": null, ""issued_by"": null, ""identifier"": ""XHP.1982.3.1"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]","Collector(s): Richard A. Smartt","Richard A. Smartt","skin (ethanol)","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","http://arctos.database.museum/guid/UTEP:Herp:9033?seid=3496398","UTEP:Herp:9033","UTEP","Hidalgo County","Indian Creek (T31S, R19W ,Se 1/4 Nw 1/4 Sec.21)",NA,"2234855282",NA,"Herp","http://arctos.database.museum/guid/UTEP:Herp:9033?seid=3496398","Lampropeltis pyromelana (Cope, 1866)","1971-10-24T00:00:00",467,"Carl S. Lieb","2024-12-13T22:40:00.012+00:00","http://arctos.database.museum/guid/UTEP:Herp:9033","fbd7320b-79c4-476c-807d-c006927ab6a6","UTEP","en","PhysicalObject","Carl S. Lieb","1971-10-24",NA,"2011-05-08 00:00:00","1971-10-24","ICZN","MaNIS georeferencing guidelines","POLYGON((-108.76644101003136 31.597134056937563,-108.76655513627864 31.596314332598205,-108.76685390482642 31.595529415287633,-108.76732583034841 31.59480946752998,-108.76795277467525 31.594182154622384,-108.76871064418955 31.593671581761008,-108.76957031580588 31.59329736800958,-108.77049875593903 31.593073892648817,-108.77146028949231 31.59300974282364,-108.77241797017136 31.593107383679072,-108.77333499956382 31.59336306364086,-108.77417614056327 31.59376695847843,-108.77490907093038 31.59430354863043,-108.77550562506246 31.594952215325097,-108.7759428763056 31.59568803263049,-108.77620401822792 31.596482725044865,-108.77627901095487 31.597305753873236,-108.77616496765606 31.598125490676846,-108.77586626623078 31.598910432721382,-108.77539438178653 31.599630413717172,-108.77476744623895 31.60025776330687,-108.77400955186886 31.600768370709808,-108.77314982554576 31.60114261160361,-108.77222130918346 31.60136610257539,-108.77125968948391 31.601430254103576,-108.77030192585636 31.601332600783884,-108.7693848293414 31.601076896088134,-108.76854364726421 31.600672968012432,-108.76781070811785 31.60013634117832,-108.76721417884156 31.599487639942094,-108.76677698230517 31.598751795494323,-108.766515916612 31.597957087468938,-108.76644101003136 31.597134056937563))","decimal degrees","North America, United States, New Mexico, Hidalgo County, Indian Creek (T31S, R19W ,Se 1/4 Nw 1/4 Sec.21)","http://arctos.database.museum/guid/UTEP:Herp:9033","[{""idby"": ""Richard A. Smartt"", ""made_date"": ""1971-10-24"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis pyromelana"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Serpentes, Alethinophidia, Colubroidea, Colubridae, Colubrinae, Lampropeltis, Lampropeltis pyromelana"", ""name"": ""Lampropeltis pyromelana"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Serpentes""}, {""psn"": 6, ""typ"": ""infraorder"", ""term"": ""Alethinophidia""}, {""psn"": 7, ""typ"": ""superfamily"", ""term"": ""Colubroidea""}, {""psn"": 8, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 9, ""typ"": ""subfamily"", ""term"": ""Colubrinae""}, {""psn"": 10, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 11, ""typ"": ""species"", ""term"": ""Lampropeltis pyromelana""}], ""nctrms"": [{""typ"": ""author_text"", ""term"": ""(COPE, 1866)""}, {""typ"": ""display_name"", ""term"": ""<i>Lampropeltis pyromelana</i> (COPE, 1866)""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis pyromelana""}, {""typ"": ""source_authority"", ""term"": ""Reptile Database""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Current Reptile Classification"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana#CurrentReptileClassification""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis pyromelana"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Richard A. Smartt"", ""agent_identifier"": ""https://arctos.database.museum/agent/1009765"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: expert."", ""identification_attributes"": [{""agent_name"": null, ""attribute_type"": ""identification confidence"", ""attribute_units"": null, ""attribute_value"": ""high"", ""determined_date"": null, ""agent_identifier"": null, ""attribute_remark"": null, ""determination_method"": null}, {""agent_name"": null, ""attribute_type"": ""nature of identification"", ""attribute_units"": null, ""attribute_value"": ""features"", ""determined_date"": null, ""agent_identifier"": null, ""attribute_remark"": null, ""determination_method"": null}]}]","A","http://vertnet.org/resources/norms.html","https://arctos.database.museum/collection/UTEP:Herp","Animalia, Chordata, Reptilia, Squamata, Serpentes, Alethinophidia, Colubroidea, Colubridae, Colubrinae, Lampropeltis,","Georeferenced using named place Animas Mts/Indian Creek with extent of: 0.43 km and Coordinates determined from paper map subsequent to time of original collection. USGS 1:24,000 Animas Peak Quad w georef at center of SE 1/4 portion of NW 1/4 of Sec. 21","(same individual as) Arctos record GUID https://arctos.database.museum/guid/UTEP:HerpOS:814","Animas Mountains","Former nature_of_id: expert.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
