"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","verbatimEventDate","institutionID","georeferenceRemarks","verbatimCoordinateSystem","county","locality","collectionCode","verbatimLocality","gbifID","occurrenceID","catalogNumber","institutionCode","occurrenceRemarks","collectionID","higherClassification","georeferenceSources","name","sex","dateIdentified","georeferencedBy","references","otherCatalogNumbers","identifiedBy","associatedOccurrences","dynamicProperties","eventRemarks","language","type","locationAccordingTo","eventTime","identificationRemarks","georeferencedDate","nomenclaturalCode","georeferenceProtocol","footprintWKT","organismID","previousIdentifications","identificationQualifier","accessRights","individualCount","establishmentMeans","georeferenceVerificationStatus","projectId","lifeStage","datasetName","rightsHolder","http...unknown.org.nick","informationWithheld","taxonID","vitality","http...unknown.org.captive","identificationID","elevation","elevationAccuracy","samplingProtocol","locationRemarks","fieldNumber","coordinatePrecision","disposition","ownerInstitutionCode","footprintSRS","bibliographicCitation","depth","depthAccuracy","typeStatus","datasetID","namePublishedInYear","vernacularName","nameAccordingTo","acceptedNameUsage","locationID","parentNameUsage","associatedTaxa","namePublishedIn"
"543474095","Lampropeltis alterna (Brown, 1901)",29.83163,-101.6351,"","cece4fc2-1fec-4bb5-a335-7252548e3f0b","66522820-055c-11d8-b84e-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a43950ae-eb88-4ef4-bfff-43bcf12885ad","66522820-055c-11d8-b84e-b8a03c50a862","US","EML","2025-03-17T00:01:42.348+00:00","2025-03-17T00:11:34.983+00:00",431,"PRESERVED_SPECIMEN","PRESENT",5224476,1,44,11592253,6172,9391215,5224476,5224476,"Lampropeltis alterna (Brown, 1901)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis alterna","Lampropeltis","alterna","SPECIES","ACCEPTED","LC",2256.3,"NORTH_AMERICA","Texas","North America; USA; Texas; Val Verde Co.",1971,5,21,"1971-05-21",141,141,"2024-01-04T14:21:00.000+00:00","2025-03-17T00:11:34.983+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:CAS:HERP:129650","none","none","d2a27206-87ab-47ea-b5fc-d2e57054b688","ba09c323-3cf8-4e82-900f-23f2bdb46f17",FALSE,"J.R. Dixon","Alcohol","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA","TCWC FS-19","urn:catalog:CAS:HERP:129650","DOR.","21 May 1971","http://grbio.org/institution/california-academy-sciences","Offset by rd via Hwy 25, then on Hwy 90, from highway center of Langtry (=on Hwy 25 in front of Roy Bean Visitor Center)","DM","Val Verde Co.","US Hwy 90, 5 mi W of Langtry","HERP","Texas: Val Verde Co: 5 mi. W. of Langtry, U.S. Hwy 90","543474095","urn:catalog:CAS:HERP:129650","129650","CAS","Orig. No. Texas A&M Field No.","http://grscicoll.org/institutional-collection/herpetology-0","Animalia; Chordata; Reptilia; Serpentes; Colubridae","GPS","Lampropeltis alterna (Brown, 1901)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234856423","Lampropeltis alterna (Brown, 1901)",29.927895,-101.5801147,"cdc,cdrep,cdround,typstativ,colmafu,inmafu","395dfaad-8b0d-47e2-a2ea-bf8a3fd5c10c","52c8f620-1816-11da-9544-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-24T04:47:32.974+00:00","2025-02-06T17:49:22.312+00:00",330,"PRESERVED_SPECIMEN","PRESENT",5224476,1,44,11592253,6172,9391215,5224476,5224476,"Lampropeltis alterna (Brown, 1901)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis alterna","Lampropeltis","alterna","SPECIES","ACCEPTED","LC",842,"NORTH_AMERICA","Texas","United States, Texas, Val Verde County",1971,7,9,"1971-07-09",190,190,"2024-12-11T05:32:00.014+00:00","2025-02-06T17:49:22.312+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"http://arctos.database.museum/guid/UTEP:Herp:9038?seid=4213386","none","none","adbcf6bb-4718-4f96-bd4f-cad7116f0d60","fbd7320b-79c4-476c-807d-c006927ab6a6",FALSE,"Collector(s): Jerry Davis","skin (ethanol)","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"http://arctos.database.museum/guid/UTEP:Herp:9038?seid=4213386",NA,"1971/07/09","UTEP",NA,"degrees dec. minutes","Val Verde County","9.5 miles N (by dirt road) of Langtry","Herp","USA, Texas, Val Verde County, 9.5 Mi. (By Dirt Rd) N Langtry","2234856423","http://arctos.database.museum/guid/UTEP:Herp:9038?seid=4213386","UTEP:Herp:9038","UTEP","flag on record = Relationships","https://arctos.database.museum/collection/UTEP:Herp","Animalia, Chordata, Reptilia, Squamata, Serpentes, Alethinophidia, Colubroidea, Colubridae, Colubrinae, Lampropeltis,","(determined by paper map after time of collection) USGS 1:24,000","Lampropeltis alterna (Brown, 1901)","Male","1971-07-09T00:00:00","Carl S. Lieb","http://arctos.database.museum/guid/UTEP:Herp:9038","[{""remarks"": null, ""issued_by"": null, ""identifier"": ""XHP.1982.3.5"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]","Jerry Davis","(same individual as) Arctos record GUID https://arctos.database.museum/guid/UTEP:HerpOS:571","[{""attribute_date"": ""1971-07-09"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""male"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}, {""attribute_date"": ""1971-07-09"", ""attribute_type"": ""snout-vent length"", ""attribute_units"": ""mm"", ""attribute_value"": ""700"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}, {""attribute_date"": ""1971-07-09"", ""attribute_type"": ""tail length"", ""attribute_units"": ""mm"", ""attribute_value"": ""131"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}]","named place: Langtry, extent: 0.4mi, georeferencing remarks: offset by rd via Hwy 25, then on unpaved road to Pandale, from designated highway center of Langtry (= Hwy 25 in front of Roy Bean Center)","en","PhysicalObject","Carl S. Lieb","1971-07-09","Former nature_of_id: legacy.","2005-12-05 00:00:00","ICZN","MaNIS georeferencing guidelines","POLYGON((-101.57119169969009 29.92788169369087,-101.57132106314441 29.9263974703841,-101.57178035607915 29.924963748459874,-101.57255191502192 29.92363562251909,-101.57360607987953 29.92246412712008,-101.5749023352061 29.921494276245976,-101.57639086786993 29.920763334344855,-101.57801448115568 29.920299385248175,-101.5797107917729 29.920120253815625,-101.58141462549783 29.920232821611823,-101.58306051964566 29.920632762809944,-101.58458523652985 29.921304710417292,-101.58593019165708 29.922222846436522,-101.58704370364724 29.923351893341415,-101.58788297963558 29.924648468870874,-101.58841575996362 29.926062752214175,-101.58862155892656 29.927540397704746,-101.58849245373973 29.92902462261589,-101.58803339114472 29.930458388929054,-101.58726199954674 29.931786595285512,-101.58620791356226 29.932958194884403,-101.58491163662947 29.9339281578791,-101.58342298516939 29.934659202752176,-101.58179917398304 29.935123229995632,-101.5801026164894 29.935302402852617,-101.57839852449698 29.935189833452064,-101.57675240000941 29.934789847865,-101.57522751578044 29.934117819841966,-101.57388248178006 29.933199579622848,-101.57276899139615 29.93207042059736,-101.57192983420407 29.930773742095962,-101.57139725177662 29.92935938060589,-101.57119169969009 29.92788169369087))","http://arctos.database.museum/guid/UTEP:Herp:9038","[{""idby"": ""Jerry Davis"", ""made_date"": ""1971-07-09"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis alterna"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Serpentes, Alethinophidia, Colubroidea, Colubridae, Colubrinae, Lampropeltis, Lampropeltis alterna"", ""name"": ""Lampropeltis alterna"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Serpentes""}, {""psn"": 6, ""typ"": ""infraorder"", ""term"": ""Alethinophidia""}, {""psn"": 7, ""typ"": ""superfamily"", ""term"": ""Colubroidea""}, {""psn"": 8, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 9, ""typ"": ""subfamily"", ""term"": ""Colubrinae""}, {""psn"": 10, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 11, ""typ"": ""species"", ""term"": ""Lampropeltis alterna""}], ""nctrms"": [{""typ"": ""author_text"", ""term"": ""(BROWN, 1901)""}, {""typ"": ""display_name"", ""term"": ""<i>Lampropeltis alterna</i> (BROWN, 1901)""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis alterna""}, {""typ"": ""source_authority"", ""term"": ""Reptile Database""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Current Reptile Classification"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis alterna#CurrentReptileClassification""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis alterna"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Jerry Davis"", ""agent_identifier"": ""https://arctos.database.museum/agent/21308803"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]","A","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2234858276","Lampropeltis alterna (Brown, 1901)",29.927895,-101.5801147,"cdc,cdrep,cdround,colmafu,inmafu","beddb937-47b8-48f6-8efb-e347383aa9b5","52c8f620-1816-11da-9544-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e,1f2c0cbe-40df-43f6-ba07-e76133e78c31","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-24T04:47:32.576+00:00","2025-02-06T18:26:28.316+00:00",329,"PRESERVED_SPECIMEN","PRESENT",5224476,1,44,11592253,6172,9391215,5224476,5224476,"Lampropeltis alterna (Brown, 1901)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis alterna","Lampropeltis","alterna","SPECIES","ACCEPTED","LC",842,"NORTH_AMERICA","Texas","United States, Texas, Val Verde County",1971,7,9,"1971-07-09",190,190,"2024-11-10T19:14:00.018+00:00","2025-02-06T18:26:28.316+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"http://arctos.database.museum/guid/UTEP:HerpOS:571?seid=4213998","none","none","adbcf6bb-4718-4f96-bd4f-cad7116f0d60","fbd7320b-79c4-476c-807d-c006927ab6a6",TRUE,"Collector(s): Jerry Davis","skeleton","WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"http://arctos.database.museum/guid/UTEP:HerpOS:571?seid=4213998",NA,"1971/07/09","UTEP",NA,"degrees dec. minutes","Val Verde County","9.5 miles (by dirt road) from Langtry","Herp","USA, Texas, Val Verde County, 9.5 Mi. (By Dirt Rd) From Langtry","2234858276","http://arctos.database.museum/guid/UTEP:HerpOS:571?seid=4213998","UTEP:HerpOS:571","UTEP","flag on record = Relationships","https://arctos.database.museum/collection/UTEP:HerpOS","Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis,","(determined by paper map after time of collection) USGS 1:24,000","Lampropeltis alterna (Brown, 1901)","Male","1971-07-09T00:00:00","Carl S. Lieb","http://arctos.database.museum/guid/UTEP:HerpOS:571","[{""remarks"": null, ""issued_by"": null, ""identifier"": ""XHP.1972.2.221"", ""assigned_by"": ""unknown"", ""assigned_date"": ""2022-04-27"", ""identifier_type"": ""identifier""}]","Jerry Davis","(same individual as) Arctos record GUID https://arctos.database.museum/guid/UTEP:Herp:9038","[{""attribute_date"": ""1971-07-09"", ""attribute_type"": ""sex"", ""attribute_units"": null, ""attribute_value"": ""male"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}, {""attribute_date"": ""1971-07-09"", ""attribute_type"": ""snout-vent length"", ""attribute_units"": ""mm"", ""attribute_value"": ""700"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}, {""attribute_date"": ""1971-07-09"", ""attribute_type"": ""tail length"", ""attribute_units"": ""mm"", ""attribute_value"": ""131"", ""attribute_method"": null, ""attribute_remark"": null, ""attribute_determiner"": ""Jerry Davis""}]","named place: Langtry, extent: 0.4mi, georeferencing remarks: offset by rd via Hwy 25, then on unpaved rd to Pandale, from highway center of Langtry (= Hwy 25 in front of Roy Bean Center)","en","PhysicalObject","Carl S. Lieb","1971-07-09","Former nature_of_id: legacy.","2005-12-20 00:00:00","ICZN","MaNIS georeferencing guidelines","POLYGON((-101.57119169969009 29.92788169369087,-101.57132106314441 29.9263974703841,-101.57178035607915 29.924963748459874,-101.57255191502192 29.92363562251909,-101.57360607987953 29.92246412712008,-101.5749023352061 29.921494276245976,-101.57639086786993 29.920763334344855,-101.57801448115568 29.920299385248175,-101.5797107917729 29.920120253815625,-101.58141462549783 29.920232821611823,-101.58306051964566 29.920632762809944,-101.58458523652985 29.921304710417292,-101.58593019165708 29.922222846436522,-101.58704370364724 29.923351893341415,-101.58788297963558 29.924648468870874,-101.58841575996362 29.926062752214175,-101.58862155892656 29.927540397704746,-101.58849245373973 29.92902462261589,-101.58803339114472 29.930458388929054,-101.58726199954674 29.931786595285512,-101.58620791356226 29.932958194884403,-101.58491163662947 29.9339281578791,-101.58342298516939 29.934659202752176,-101.58179917398304 29.935123229995632,-101.5801026164894 29.935302402852617,-101.57839852449698 29.935189833452064,-101.57675240000941 29.934789847865,-101.57522751578044 29.934117819841966,-101.57388248178006 29.933199579622848,-101.57276899139615 29.93207042059736,-101.57192983420407 29.930773742095962,-101.57139725177662 29.92935938060589,-101.57119169969009 29.92788169369087))","http://arctos.database.museum/guid/UTEP:HerpOS:571","[{""idby"": ""Jerry Davis"", ""made_date"": ""1971-07-09"", ""concept_label"": null, ""short_citation"": null, ""scientific_name"": ""Lampropeltis alterna"", ""sensu_publication"": null, ""identification_taxa"": [{""taxon"": {""ftn"": ""Animalia, Chordata, Reptilia, Squamata, Serpentes, Colubridae, Lampropeltis, Lampropeltis alterna"", ""name"": ""Lampropeltis alterna"", ""ctrms"": [{""psn"": 1, ""typ"": ""kingdom"", ""term"": ""Animalia""}, {""psn"": 2, ""typ"": ""phylum"", ""term"": ""Chordata""}, {""psn"": 3, ""typ"": ""class"", ""term"": ""Reptilia""}, {""psn"": 4, ""typ"": ""order"", ""term"": ""Squamata""}, {""psn"": 5, ""typ"": ""suborder"", ""term"": ""Serpentes""}, {""psn"": 6, ""typ"": ""family"", ""term"": ""Colubridae""}, {""psn"": 7, ""typ"": ""genus"", ""term"": ""Lampropeltis""}, {""psn"": 8, ""typ"": ""species"", ""term"": ""Lampropeltis alterna""}], ""nctrms"": [{""typ"": ""display_name"", ""term"": ""<i>Lampropeltis alterna</i>""}, {""typ"": ""nomenclatural_code"", ""term"": ""ICZN""}, {""typ"": ""remark"", ""term"": ""Imported from ITIS 6 Feb 2007""}, {""typ"": ""scientific_name"", ""term"": ""Lampropeltis alterna""}, {""typ"": ""source_authority"", ""term"": ""ITIS""}, {""typ"": ""taxon_status"", ""term"": ""valid""}], ""source"": ""Arctos"", ""classification_id"": ""https://arctos.database.museum/name/Lampropeltis alterna#Arctos""}, ""taxon_id"": ""https://arctos.database.museum/name/Lampropeltis alterna"", ""variable"": ""A""}], ""identification_order"": 1, ""identification_agents"": [{""agent_name"": ""Jerry Davis"", ""agent_identifier"": ""https://arctos.database.museum/agent/21308803"", ""identifier_order"": 1}], ""identification_remarks"": ""Former nature_of_id: legacy."", ""identification_attributes"": null}]","A","http://vertnet.org/resources/norms.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735676791","Lampropeltis alterna (Brown, 1901)",29.310278,-100.4175,"cdround","75018539-6328-41de-b875-7c2e61dc1635","78678140-1815-11da-9544-b8a03c50a862","8e30b684-6a54-4aba-aa73-66201c2c736e,99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","a957a663-2f17-415f-b1c8-5cf6398df8ed","2053a639-84c3-4be5-b8bc-96b6d88a976c","US","EML","2025-01-22T00:52:16.456+00:00","2025-01-31T22:04:24.993+00:00",359,"PRESERVED_SPECIMEN","PRESENT",5224476,1,44,11592253,6172,9391215,5224476,5224476,"Lampropeltis alterna (Brown, 1901)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis alterna","Lampropeltis","alterna","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Texas","North America;United States;Texas;Kinney;;;;",1971,7,NA,"1971-07",NA,NA,"2014-10-10T00:00:00.000+00:00","2025-01-31T22:04:24.993+00:00","http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"urn:catalog:SBMNH:HE:197","none","none","e329699d-6a66-4a0b-bd6a-8089f2eb2aa1","6361275a-0d9a-443d-951f-a0130af7b343",FALSE,NA,NA,"WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"urn:catalog:SBMNH:HE:197",NA,NA,"urn:lsid:biocol.org:col:34834",NA,NA,"Kinney","Brackettville; Near","HE","North America; United States; Texas; Kinney; ; ; ;","735676791","urn:catalog:SBMNH:HE:197","197","SBMNH",NA,NA,"Animalia:Chordata::Squamata:Colubridae:Lampropeltis",NA,"Lampropeltis alterna (Brown, 1901)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,NA,1,"native","requires verification",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4936371350","Lampropeltis alterna (Brown, 1901)",29.491619,-102.810916,"cdc,cdround","50c9509d-22c7-4a22-a47d-8c48425ef4a7","28eb1a3f-1c15-4a95-931a-4af90ecb574d",NA,"997448a8-f762-11e1-a439-00145eb45e9a","28eb1a3f-1c15-4a95-931a-4af90ecb574d","US","DWC_ARCHIVE","2025-03-04T19:59:57.055+00:00","2025-03-07T11:44:06.394+00:00",521,"HUMAN_OBSERVATION","PRESENT",5224476,1,44,11592253,6172,9391215,5224476,5224476,"Lampropeltis alterna (Brown, 1901)","Animalia","Chordata","Colubridae","Lampropeltis","Lampropeltis alterna","Lampropeltis","alterna","SPECIES","ACCEPTED","LC",29483,"NORTH_AMERICA","Texas",NA,1972,6,10,"1972-06-10T22:00",162,162,"2024-09-24T00:05:27.000+00:00","2025-03-07T11:44:06.394+00:00","http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"3876095","none","none",NA,NA,FALSE,"Gerry Salmon",NA,"WGS84","Squamata","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"3876095",NA,"10 June 1972 22:00:00",NA,NA,NA,NA,NA,"Observations","Brewster County, US-TX, US","4936371350","http://www.inaturalist.org/observations/3876095","3876095","iNaturalist","Legacy series observations: Adult female dark-phase alterna morph collected by Dennis J. Miller in early June 1972 (date above is approximate, researching data now). First record for L. alterna in the Black Gap area. Collected and retained in captivity. Image by Harry Gordon (from scanned Kodachrome slide).",NA,NA,NA,"Lampropeltis alterna (Brown, 1901)",NA,"2016-08-13T19:15:42",NA,"https://www.inaturalist.org/observations/3876095",NA,"Gerry Salmon",NA,"{""evidenceOfPresence"":""organism""}",NA,NA,NA,NA,"22:00:00-05:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.inaturalist.org/projects/herps-of-texas|https://www.inaturalist.org/projects/trans-pecos-biodiversity|https://www.inaturalist.org/projects/biodiversity-of-texas-a-citizen-science-project|https://www.inaturalist.org/projects/us-mexico-border-naturalists","Adult","iNaturalist research-grade observations","Gerry Salmon","gtsalmon","Coordinate uncertainty increased to 29483m to protect threatened taxon","29808","alive","wild","7490781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
